CO2,Nuclear,Lignite,HardCoal,NaturalGas,Oil(heavy),Oil(light),Waste,OtherFuels,Biomass,Hydro
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.34,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.59,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,10.22,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,9.86,20.51,42.38,42.38,0,42.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
8.54,3,6.21,9.86,20.14,33.41,33.41,0,33.4,0,0
